PUNKT;GRAD;SSID;BSS;RSSI;KANAL
47/34/1;270;HFU Guest;78:8A:20:0F:32:62;-87;36
47/34/1;270;HFU Guest;78:8A:20:0F:32:62;-87;36
47/34/1;270;RIS-Labor;86:83:C2:70:21:C4;-86;1
47/34/1;270;HFU Open;C2:FB:E4:84:75:A5;-93;6
47/34/1;270;HFU Open;C2:FB:E4:84:75:A5;-93;6
47/34/1;270;HFU Open;C2:FB:E4:80:96:DA;-92;1
47/34/1;270;HFU Guest;78:8A:20:0F:1C:62;-84;36
47/34/1;270;HFU Open;C2:FB:E4:4E:14:C8;-87;44
47/34/1;270;HFU Open;C2:FB:E4:4E:14:C8;-87;44
47/34/1;270;HFU Open;C2:FB:E4:4E:14:C8;-87;44
47/34/1;270;HFU Guest;78:8A:20:0F:32:63;-78;6
47/34/1;270;HFU Guest;78:8A:20:0F:32:63;-77;6
47/34/1;270;HFU Guest;78:8A:20:0F:32:63;-77;6
47/34/1;270;eduroam;BE:FB:E4:4E:13:20;-74;44
47/34/1;270;eduroam;BE:FB:E4:4E:13:20;-73;44
47/34/1;270;eduroam;BE:FB:E4:4E:13:20;-75;44
47/34/1;270;HFU Open;86:8A:20:0F:32:C2;-85;36
47/34/1;270;eduroam;BE:FB:E4:84:75:A5;-93;6
47/34/1;270;eduroam;BE:FB:E4:84:75:A5;-93;6
47/34/1;270;eduroam;82:8A:20:0F:34:37;-93;1
47/34/1;270;eduroam;82:8A:20:0F:34:37;-93;1
47/34/1;270;eduroam;82:8A:20:0F:34:37;-93;1
47/34/1;270;HFU Guest;78:8A:20:0F:1C:63;-85;1
47/34/1;270;HFU Guest;B4:FB:E4:4D:13:20;-80;11
47/34/1;270;HFU Guest;B4:FB:E4:4D:13:20;-75;11
47/34/1;270;HFU Guest;B4:FB:E4:4D:13:20;-75;11
47/34/1;270;HFU Open;82:83:C2:70:21:C3;-88;40
47/34/1;270;HFU Open;82:83:C2:70:21:C3;-88;40
47/34/1;270;HFU Open;C2:FB:E4:4E:17:84;-69;44
47/34/1;270;HFU Open;C2:FB:E4:4E:17:84;-71;44
47/34/1;270;HFU Open;C2:FB:E4:4E:17:84;-73;44
47/34/1;270;HFU Open;86:8A:20:0F:32:C3;-85;11
47/34/1;270;HFU Open;86:8A:20:0F:32:C3;-89;11
47/34/1;270;HFU Open;86:8A:20:0F:32:C3;-88;11
47/34/1;270;eduroam;BE:FB:E4:4E:14:C8;-78;44
47/34/1;270;HFU Open;86:8A:20:0F:32:CA;-62;36
47/34/1;270;HFU Open;86:8A:20:0F:32:CA;-60;36
47/34/1;270;HFU Open;86:8A:20:0F:32:CA;-61;36
47/34/1;270;HFU Guest;B4:FB:E4:4D:14:C8;-89;11
47/34/1;270;HFU Guest;B4:FB:E4:4D:14:C8;-84;11
47/34/1;270;HFU Guest;B4:FB:E4:4D:14:C8;-84;11
47/34/1;270;HFU Open;86:8A:20:0F:32:CB;-54;6
47/34/1;270;HFU Open;86:8A:20:0F:32:CB;-56;6
47/34/1;270;HFU Open;86:8A:20:0F:32:CB;-56;6
47/34/1;270;eduroam;7E:83:C2:70:21:C3;-88;40
47/34/1;270;eduroam;7E:83:C2:70:21:C3;-88;40
47/34/1;270;eduroam;BE:FB:E4:4E:17:84;-69;44
47/34/1;270;eduroam;BE:FB:E4:4E:17:84;-71;44
47/34/1;270;eduroam;BE:FB:E4:4E:17:84;-73;44
47/34/1;270;HFU Open;86:8A:20:0F:32:62;-88;36
47/34/1;270;HFU Open;86:8A:20:0F:32:62;-87;36
47/34/1;270;HFU Open;86:8A:20:0F:32:62;-87;36
47/34/1;270;eduroam;82:8A:20:0F:32:C2;-85;36
47/34/1;270;HFU Guest;B4:FB:E4:4D:17:84;-70;1
47/34/1;270;HFU Guest;B4:FB:E4:4D:17:84;-70;1
47/34/1;270;HFU Guest;B4:FB:E4:4D:17:84;-70;1
47/34/1;270;eduroam;7E:83:C2:70:21:C4;-90;1
47/34/1;270;eduroam;7E:83:C2:70:21:C4;-90;1
47/34/1;270;eduroam;7E:83:C2:70:21:C4;-90;1
47/34/1;270;HFU Open;86:8A:20:0F:1C:62;-88;36
47/34/1;270;HFU Open;86:8A:20:0F:1C:62;-88;36
47/34/1;270;HFU Open;86:8A:20:0F:1C:62;-88;36
47/34/1;270;eduroam;82:8A:20:0F:32:CA;-59;36
47/34/1;270;eduroam;82:8A:20:0F:32:CA;-62;36
47/34/1;270;eduroam;82:8A:20:0F:32:CA;-59;36
47/34/1;270;HFU Open;86:8A:20:0F:32:63;-78;6
47/34/1;270;HFU Open;86:8A:20:0F:32:63;-77;6
47/34/1;270;HFU Open;86:8A:20:0F:32:63;-77;6
47/34/1;270;eduroam;82:8A:20:0F:32:C3;-85;11
47/34/1;270;HFU Open;86:8A:20:0F:1C:63;-84;1
47/34/1;270;HFU Open;86:8A:20:0F:1C:63;-85;1
47/34/1;270;HFU Open;86:8A:20:0F:1C:63;-85;1
47/34/1;270;eduroam;82:8A:20:0F:32:CB;-54;6
47/34/1;270;eduroam;82:8A:20:0F:32:CB;-56;6
47/34/1;270;eduroam;82:8A:20:0F:32:CB;-56;6
47/34/1;270;HFU Guest;B4:FB:E4:4D:13:1F;-85;1
47/34/1;270;HFU Guest;B4:FB:E4:4D:13:1F;-86;1
47/34/1;270;HFU Guest;B4:FB:E4:4D:13:1F;-87;1
47/34/1;270;HFU Open;C2:FB:E4:4D:13:20;-81;11
47/34/1;270;HFU Open;C2:FB:E4:4D:13:20;-75;11
47/34/1;270;HFU Open;C2:FB:E4:4D:13:20;-76;11
46/28/1;0;eduroam;82:8A:20:0F:32:62;-81;36
46/28/1;0;eduroam;82:8A:20:0F:32:62;-81;36
46/28/1;0;HFU Open;C2:FB:E4:4D:14:C8;-84;11
46/28/1;0;HFU Open;C2:FB:E4:4D:14:C8;-84;11
46/28/1;0;HFU Guest;B4:FB:E4:4E:13:20;-72;44
46/28/1;0;HFU Guest;B4:FB:E4:4E:13:20;-74;44
46/28/1;0;HFU Guest;B4:FB:E4:84:75:A5;-91;6
46/28/1;0;HFU Guest;B4:FB:E4:84:75:A5;-91;6
46/28/1;0;eduroam;BE:FB:E4:4D:13:20;-78;11
46/28/1;0;eduroam;BE:FB:E4:4D:13:20;-78;11
46/28/1;0;eduroam;82:8A:20:0F:1C:62;-86;36
46/28/1;0;eduroam;82:8A:20:0F:1C:62;-85;36
46/28/1;0;eduroam;82:8A:20:0F:32:63;-80;6
46/28/1;0;eduroam;82:8A:20:0F:32:63;-81;6
46/28/1;0;HFU Guest;B4:FB:E4:80:96:DA;-86;1
46/28/1;0;HFU Guest;B4:FB:E4:80:96:DA;-85;1
46/28/1;0;eduroam;82:8A:20:0F:1C:63;-84;1
46/28/1;0;eduroam;82:8A:20:0F:1C:63;-84;1
46/28/1;0;HFU Open;C2:FB:E4:4D:17:84;-68;1
46/28/1;0;HFU Open;C2:FB:E4:4D:17:84;-71;1
46/28/1;0;eduroam;BE:FB:E4:4D:14:C8;-84;11
46/28/1;0;eduroam;BE:FB:E4:4D:14:C8;-83;11
46/28/1;0;HFU Open;82:83:C2:21:95:67;-90;11
46/28/1;0;HFU Open;82:83:C2:21:95:67;-91;11
46/28/1;0;HFU Guest;B4:FB:E4:4E:17:84;-73;44
46/28/1;0;HFU Guest;B4:FB:E4:4E:17:84;-68;44
46/28/1;0;HFU Guest;78:8A:20:0F:32:C3;-88;11
46/28/1;0;HFU Guest;78:8A:20:0F:32:C3;-88;11
46/28/1;0;HFU Guest;78:8A:20:0F:32:CA;-64;36
46/28/1;0;HFU Guest;78:8A:20:0F:32:CA;-61;36
46/28/1;0;HFU Open;C2:FB:E4:4D:13:1F;-91;1
46/28/1;0;HFU Open;C2:FB:E4:4D:13:1F;-88;1
46/28/1;0;eduroam;BE:FB:E4:4D:17:84;-68;1
46/28/1;0;eduroam;BE:FB:E4:4D:17:84;-71;1
46/28/1;0;HFU Guest;74:83:C2:70:21:C4;-82;1
46/28/1;0;HFU Guest;74:83:C2:70:21:C4;-82;1
46/28/1;0;HFU Guest;78:8A:20:0F:32:CB;-49;6
46/28/1;0;HFU Guest;78:8A:20:0F:32:CB;-54;6
46/28/1;0;eduroam;7E:83:C2:21:95:67;-91;11
46/28/1;0;eduroam;7E:83:C2:21:95:67;-91;11
46/28/1;0;HFU Open;C2:FB:E4:4E:13:20;-72;44
46/28/1;0;HFU Open;C2:FB:E4:4E:13:20;-74;44
46/28/1;0;eduroam;BE:FB:E4:4D:13:1F;-91;1
46/28/1;0;eduroam;BE:FB:E4:4D:13:1F;-88;1
46/28/1;0;HFU Guest;78:8A:20:0F:32:62;-80;36
46/28/1;0;HFU Guest;78:8A:20:0F:32:62;-88;36
46/28/1;0;HFU Open;C2:FB:E4:84:75:A5;-91;6
46/28/1;0;HFU Open;C2:FB:E4:84:75:A5;-91;6
46/28/1;0;RIS-Labor;86:83:C2:70:21:C4;-83;1
46/28/1;0;RIS-Labor;86:83:C2:70:21:C4;-83;1
46/28/1;0;HFU Open;C2:FB:E4:80:96:DA;-85;1
46/28/1;0;HFU Open;C2:FB:E4:80:96:DA;-85;1
46/28/1;0;HFU Guest;78:8A:20:0F:1C:62;-84;36
46/28/1;0;HFU Guest;78:8A:20:0F:32:63;-80;6
46/28/1;0;HFU Guest;78:8A:20:0F:32:63;-81;6
46/28/1;0;eduroam;BE:FB:E4:4E:13:20;-72;44
46/28/1;0;eduroam;BE:FB:E4:4E:13:20;-72;44
46/28/1;0;HFU Guest;78:8A:20:0F:1C:63;-84;1
46/28/1;0;HFU Guest;78:8A:20:0F:1C:63;-84;1
46/28/1;0;eduroam;BE:FB:E4:84:75:A5;-91;6
46/28/1;0;eduroam;BE:FB:E4:84:75:A5;-91;6
46/28/1;0;eduroam;82:8A:20:0F:34:37;-89;1
46/28/1;0;eduroam;82:8A:20:0F:34:37;-91;1
46/28/1;0;HFU Guest;68:D7:9A:68:9B:6C;-92;6
46/28/1;0;HFU Guest;68:D7:9A:68:9B:6C;-90;6
46/28/1;0;HFU Guest;B4:FB:E4:4D:13:20;-79;11
46/28/1;0;HFU Guest;B4:FB:E4:4D:13:20;-79;11
46/28/1;0;eduroam;BE:FB:E4:80:96:DA;-85;1
46/28/1;0;eduroam;BE:FB:E4:80:96:DA;-85;1
46/28/1;0;HFU Open;86:8A:20:0F:32:C3;-88;11
46/28/1;0;HFU Open;86:8A:20:0F:32:C3;-88;11
46/28/1;0;HFU Open;C2:FB:E4:4E:17:84;-75;44
46/28/1;0;HFU Open;C2:FB:E4:4E:17:84;-69;44
46/28/1;0;HFU Open;86:8A:20:0F:32:CA;-63;36
46/28/1;0;HFU Open;86:8A:20:0F:32:CA;-61;36
46/28/1;0;HFU Open;82:83:C2:70:21:C4;-83;1
46/28/1;0;HFU Open;82:83:C2:70:21:C4;-83;1
46/28/1;0;HFU Guest;B4:FB:E4:4D:14:C8;-85;11
46/28/1;0;HFU Guest;B4:FB:E4:4D:14:C8;-85;11
46/28/1;0;HFU Open;86:8A:20:0F:32:CB;-49;6
46/28/1;0;HFU Open;86:8A:20:0F:32:CB;-54;6
46/28/1;0;eduroam;7E:83:C2:70:21:C3;-91;40
46/28/1;0;eduroam;BE:FB:E4:4E:17:84;-75;44
46/28/1;0;eduroam;BE:FB:E4:4E:17:84;-69;44
46/28/1;0;HFU Open;86:8A:20:0F:32:62;-81;36
46/28/1;0;HFU Open;86:8A:20:0F:32:62;-88;36
46/28/1;0;eduroam;7E:83:C2:70:21:C4;-84;1
46/28/1;0;eduroam;7E:83:C2:70:21:C4;-84;1
46/28/1;0;HFU Guest;B4:FB:E4:4D:17:84;-68;1
46/28/1;0;HFU Guest;B4:FB:E4:4D:17:84;-71;1
46/28/1;0;HFU Open;6A:D7:9A:38:9B:6C;-90;6
46/28/1;0;HFU Guest;74:83:C2:21:95:67;-90;11
46/28/1;0;HFU Guest;74:83:C2:21:95:67;-90;11
46/28/1;0;HFU Open;86:8A:20:0F:1C:62;-86;36
46/28/1;0;HFU Open;86:8A:20:0F:1C:62;-84;36
46/28/1;0;HFU Open;86:8A:20:0F:32:63;-80;6
46/28/1;0;HFU Open;86:8A:20:0F:32:63;-81;6
46/28/1;0;eduroam;82:8A:20:0F:32:C3;-87;11
46/28/1;0;eduroam;82:8A:20:0F:32:C3;-87;11
46/28/1;0;eduroam;82:8A:20:0F:32:CA;-62;36
46/28/1;0;eduroam;82:8A:20:0F:32:CA;-64;36
46/28/1;0;HFU Open;86:8A:20:0F:1C:63;-85;1
46/28/1;0;HFU Open;86:8A:20:0F:1C:63;-85;1
46/28/1;0;eduroam;82:8A:20:0F:32:CB;-49;6
46/28/1;0;eduroam;82:8A:20:0F:32:CB;-54;6
46/28/1;0;HFU Guest;B4:FB:E4:4D:13:1F;-91;1
46/28/1;0;HFU Guest;B4:FB:E4:4D:13:1F;-88;1
46/28/1;0;HFU Open;C2:FB:E4:4D:13:20;-79;11
46/28/1;0;HFU Open;C2:FB:E4:4D:13:20;-78;11
46/28/1;0;RIS-Labor;86:83:C2:21:95:67;-90;11
46/28/1;0;RIS-Labor;86:83:C2:21:95:67;-91;11
46/28/1;90;eduroam;82:8A:20:0F:32:CA;-59;36
46/28/1;90;eduroam;82:8A:20:0F:32:CA;-59;36
46/28/1;90;eduroam;82:8A:20:0F:32:CA;-57;36
46/28/1;90;HFU Open;86:8A:20:0F:32:C3;-75;11
46/28/1;90;HFU Open;86:8A:20:0F:32:C3;-75;11
46/28/1;90;HFU Open;86:8A:20:0F:32:C3;-74;11
46/28/1;90;HFU Guest;68:D7:9A:68:9B:6D;-89;48
46/28/1;90;HFU Guest;68:D7:9A:68:9B:6D;-89;48
46/28/1;90;eduroam;BE:FB:E4:84:75:A5;-89;6
46/28/1;90;HFU Open;86:8A:20:0F:34:36;-81;48
46/28/1;90;HFU Open;86:8A:20:0F:34:36;-81;48
46/28/1;90;HFU Open;86:8A:20:0F:34:36;-82;48
46/28/1;90;HFU Guest;78:8A:20:0F:1C:63;-73;1
46/28/1;90;HFU Guest;78:8A:20:0F:1C:63;-73;1
46/28/1;90;HFU Guest;78:8A:20:0F:1C:63;-73;1
46/28/1;90;RIS-Labor;86:83:C2:21:95:67;-83;11
46/28/1;90;RIS-Labor;86:83:C2:21:95:67;-83;11
46/28/1;90;RIS-Labor;86:83:C2:21:95:67;-84;11
46/28/1;90;HFU Guest;74:83:C2:70:21:C3;-82;40
46/28/1;90;HFU Guest;74:83:C2:70:21:C3;-84;40
46/28/1;90;HFU Guest;74:83:C2:70:21:C3;-82;40
46/28/1;90;RIS-Labor;86:83:C2:70:21:C3;-83;40
46/28/1;90;RIS-Labor;86:83:C2:70:21:C3;-84;40
46/28/1;90;RIS-Labor;86:83:C2:70:21:C3;-82;40
46/28/1;90;HFU Guest;74:83:C2:21:95:67;-84;11
46/28/1;90;HFU Guest;74:83:C2:21:95:67;-84;11
46/28/1;90;HFU Guest;B4:FB:E4:4D:13:20;-83;11
46/28/1;90;RIS-Labor;86:83:C2:22:95:67;-91;44
46/28/1;90;RIS-Labor;86:83:C2:22:95:67;-91;44
46/28/1;90;HFU Guest;78:8A:20:0F:32:CB;-47;6
46/28/1;90;HFU Guest;78:8A:20:0F:32:CB;-47;6
46/28/1;90;HFU Guest;78:8A:20:0F:32:CB;-45;6
46/28/1;90;HFU Guest;B4:FB:E4:4E:13:20;-78;44
46/28/1;90;HFU Guest;B4:FB:E4:4E:13:20;-79;44
46/28/1;90;HFU Guest;B4:FB:E4:4E:13:20;-79;44
46/28/1;90;HFU Open;86:8A:20:0A:EF:67;-82;6
46/28/1;90;HFU Open;86:8A:20:0A:EF:67;-82;6
46/28/1;90;HFU Open;86:8A:20:0A:EF:67;-82;6
46/28/1;90;eduroam;6A:D7:9A:28:9B:6D;-89;48
46/28/1;90;eduroam;6A:D7:9A:28:9B:6D;-89;48
46/28/1;90;eduroam;82:8A:20:0F:1C:63;-73;1
46/28/1;90;eduroam;82:8A:20:0F:1C:63;-73;1
46/28/1;90;eduroam;82:8A:20:0F:1C:63;-75;1
46/28/1;90;HFU Guest;78:8A:20:0F:32:C2;-87;36
46/28/1;90;HFU Guest;78:8A:20:0F:32:C2;-87;36
46/28/1;90;HFU Guest;78:8A:20:0F:32:C2;-88;36
46/28/1;90;eduroam;82:8A:20:0F:32:CB;-47;6
46/28/1;90;eduroam;82:8A:20:0F:32:CB;-47;6
46/28/1;90;eduroam;82:8A:20:0F:32:CB;-45;6
46/28/1;90;HFU Guest;B4:FB:E4:4D:14:C8;-69;11
46/28/1;90;HFU Guest;B4:FB:E4:4D:14:C8;-70;11
46/28/1;90;HFU Guest;B4:FB:E4:4D:14:C8;-68;11
46/28/1;90;HFU Open;C2:FB:E4:80:96:DA;-85;1
46/28/1;90;HFU Open;C2:FB:E4:80:96:DA;-84;1
46/28/1;90;HFU Open;C2:FB:E4:80:96:DA;-84;1
46/28/1;90;eduroam;82:8A:20:0F:32:C2;-87;36
46/28/1;90;eduroam;82:8A:20:0F:32:C2;-88;36
46/28/1;90;eduroam;82:8A:20:0F:32:C2;-87;36
46/28/1;90;HFU Guest;B4:FB:E4:4E:14:C8;-64;44
46/28/1;90;HFU Guest;B4:FB:E4:4E:14:C8;-62;44
46/28/1;90;HFU Guest;B4:FB:E4:4E:14:C8;-62;44
46/28/1;90;HFU Open;86:8A:20:0F:34:37;-87;1
46/28/1;90;HFU Guest;78:8A:20:0F:32:63;-92;6
46/28/1;90;HFU Guest;78:8A:20:0F:32:63;-92;6
46/28/1;90;HFU Guest;78:8A:20:0F:32:63;-90;6
46/28/1;90;RIS-Labor;86:83:C2:70:21:C4;-77;1
46/28/1;90;RIS-Labor;86:83:C2:70:21:C4;-77;1
46/28/1;90;RIS-Labor;86:83:C2:70:21:C4;-77;1
46/28/1;90;HFU Guest;74:83:C2:70:21:C4;-76;1
46/28/1;90;HFU Guest;74:83:C2:70:21:C4;-76;1
46/28/1;90;HFU Guest;74:83:C2:70:21:C4;-76;1
46/28/1;90;eduroam;BE:FB:E4:80:96:DA;-85;1
46/28/1;90;eduroam;BE:FB:E4:80:96:DA;-85;1
46/28/1;90;eduroam;BE:FB:E4:80:96:DA;-85;1
46/28/1;90;HFU Open;86:8A:20:0F:1C:62;-80;36
46/28/1;90;HFU Open;86:8A:20:0F:1C:62;-84;36
46/28/1;90;HFU Open;86:8A:20:0F:1C:62;-83;36
46/28/1;90;HFU Open;C2:FB:E4:C7:5F:07;-91;11
46/28/1;90;HFU Open;C2:FB:E4:C7:5F:07;-91;11
46/28/1;90;HFU Open;C2:FB:E4:C7:5F:07;-91;11
46/28/1;90;eduroam;BE:FB:E4:80:96:D9;-89;36
46/28/1;90;eduroam;82:8A:20:0F:32:63;-90;6
46/28/1;90;eduroam;82:8A:20:0F:32:63;-90;6
46/28/1;90;eduroam;82:8A:20:0F:32:63;-91;6
46/28/1;90;HFU Open;C2:FB:E4:4D:17:84;-85;1
46/28/1;90;HFU Open;86:8A:20:0F:32:CA;-65;36
46/28/1;90;HFU Open;86:8A:20:0F:32:CA;-58;36
46/28/1;90;HFU Open;86:8A:20:0F:32:CA;-58;36
46/28/1;90;HFU Guest;78:8A:20:0F:32:C3;-76;11
46/28/1;90;HFU Guest;78:8A:20:0F:32:C3;-75;11
46/28/1;90;HFU Guest;78:8A:20:0F:32:C3;-75;11
46/28/1;90;HFU Open;C2:FB:E4:4E:17:84;-80;44
46/28/1;90;HFU Open;C2:FB:E4:4E:17:84;-79;44
46/28/1;90;HFU Open;C2:FB:E4:4E:17:84;-79;44
46/28/1;90;eduroam;BE:FB:E4:4D:17:84;-83;1
46/28/1;90;eduroam;BE:FB:E4:4D:17:84;-85;1
46/28/1;90;HFU Guest;78:8A:20:0F:34:36;-81;48
46/28/1;90;HFU Guest;78:8A:20:0F:34:36;-81;48
46/28/1;90;HFU Guest;78:8A:20:0F:34:36;-81;48
46/28/1;90;eduroam;82:8A:20:0F:32:C3;-76;11
46/28/1;90;eduroam;82:8A:20:0F:32:C3;-76;11
46/28/1;90;eduroam;82:8A:20:0F:32:C3;-74;11
46/28/1;90;eduroam;BE:FB:E4:4E:17:84;-80;44
46/28/1;90;eduroam;BE:FB:E4:4E:17:84;-79;44
46/28/1;90;eduroam;BE:FB:E4:4E:17:84;-79;44
46/28/1;90;HFU Open;6A:D7:9A:38:9B:6C;-87;6
46/28/1;90;HFU Open;6A:D7:9A:38:9B:6C;-83;6
46/28/1;90;HFU Open;6A:D7:9A:38:9B:6C;-83;6
46/28/1;90;eduroam;82:8A:20:0F:34:36;-81;48
46/28/1;90;eduroam;82:8A:20:0F:34:36;-81;48
46/28/1;90;eduroam;82:8A:20:0F:34:36;-81;48
46/28/1;90;eduroam;BE:FB:E4:C7:5F:07;-92;11
46/28/1;90;eduroam;BE:FB:E4:C7:5F:07;-92;11
46/28/1;90;eduroam;BE:FB:E4:C7:5F:07;-92;11
46/28/1;90;HFU Guest;78:8A:20:0A:EF:67;-83;6
46/28/1;90;HFU Open;86:8A:20:0F:1C:63;-72;1
46/28/1;90;HFU Open;86:8A:20:0F:1C:63;-72;1
46/28/1;90;HFU Open;86:8A:20:0F:1C:63;-74;1
46/28/1;90;HFU Open;82:83:C2:21:95:67;-83;11
46/28/1;90;HFU Open;82:83:C2:21:95:67;-83;11
46/28/1;90;HFU Open;82:83:C2:21:95:67;-84;11
46/28/1;90;HFU Open;82:83:C2:70:21:C3;-82;40
46/28/1;90;HFU Open;82:83:C2:70:21:C3;-83;40
46/28/1;90;HFU Open;82:83:C2:70:21:C3;-82;40
46/28/1;90;HFU Open;C2:FB:E4:4D:13:20;-83;11
46/28/1;90;SHLAB01;50:C7:BF:31:D3:97;-92;4
46/28/1;90;SHLAB01;50:C7:BF:31:D3:97;-92;4
46/28/1;90;SHLAB01;50:C7:BF:31:D3:97;-93;4
46/28/1;90;HFU Open;86:8A:20:0F:32:CB;-47;6
46/28/1;90;HFU Open;86:8A:20:0F:32:CB;-47;6
46/28/1;90;HFU Open;86:8A:20:0F:32:CB;-45;6
46/28/1;90;HFU Open;C2:FB:E4:4E:13:20;-78;44
46/28/1;90;HFU Open;C2:FB:E4:4E:13:20;-80;44
46/28/1;90;HFU Open;C2:FB:E4:4E:13:20;-81;44
46/28/1;90;eduroam;7E:83:C2:70:21:C3;-82;40
46/28/1;90;eduroam;7E:83:C2:70:21:C3;-83;40
46/28/1;90;eduroam;7E:83:C2:70:21:C3;-82;40
46/28/1;90;eduroam;BE:FB:E4:4D:13:20;-83;11
46/28/1;90;HFU Open;86:8A:20:0F:32:C2;-88;36
46/28/1;90;HFU Open;86:8A:20:0F:32:C2;-88;36
46/28/1;90;HFU Open;86:8A:20:0F:32:C2;-87;36
46/28/1;90;HFU Guest;B4:FB:E4:80:96:DA;-85;1
46/28/1;90;HFU Guest;B4:FB:E4:80:96:DA;-85;1
46/28/1;90;HFU Guest;B4:FB:E4:80:96:DA;-85;1
46/28/1;90;HFU Guest;78:8A:20:0F:34:37;-87;1
46/28/1;90;eduroam;BE:FB:E4:4E:13:20;-78;44
46/28/1;90;eduroam;BE:FB:E4:4E:13:20;-80;44
46/28/1;90;eduroam;BE:FB:E4:4E:13:20;-80;44
46/28/1;90;HFU Guest;68:D7:9A:68:9B:6C;-87;6
46/28/1;90;HFU Guest;68:D7:9A:68:9B:6C;-87;6
46/28/1;90;HFU Guest;68:D7:9A:68:9B:6C;-87;6
46/28/1;90;HFU Open;C2:FB:E4:4D:14:C8;-69;11
46/28/1;90;HFU Open;C2:FB:E4:4D:14:C8;-71;11
46/28/1;90;HFU Open;C2:FB:E4:4D:14:C8;-68;11
46/28/1;90;HFU Open;6A:D7:9A:38:9B:6D;-88;48
46/28/1;90;HFU Open;6A:D7:9A:38:9B:6D;-89;48
46/28/1;90;HFU Guest;78:8A:20:0F:1C:62;-84;36
46/28/1;90;HFU Guest;78:8A:20:0F:1C:62;-83;36
46/28/1;90;HFU Open;C2:FB:E4:4E:14:C8;-64;44
46/28/1;90;HFU Open;C2:FB:E4:4E:14:C8;-62;44
46/28/1;90;HFU Open;C2:FB:E4:4E:14:C8;-62;44
46/28/1;90;eduroam;7E:83:C2:21:95:67;-84;11
46/28/1;90;eduroam;7E:83:C2:21:95:67;-83;11
46/28/1;90;eduroam;82:8A:20:0F:34:37;-87;1
46/28/1;90;HFU Open;86:8A:20:0F:32:63;-91;6
46/28/1;90;HFU Open;86:8A:20:0F:32:63;-91;6
46/28/1;90;HFU Open;86:8A:20:0F:32:63;-91;6
46/28/1;90;eduroam;BE:FB:E4:4D:14:C8;-69;11
46/28/1;90;eduroam;BE:FB:E4:4D:14:C8;-71;11
46/28/1;90;eduroam;BE:FB:E4:4D:14:C8;-68;11
46/28/1;90;HFU Open;82:83:C2:70:21:C4;-77;1
46/28/1;90;HFU Open;82:83:C2:70:21:C4;-77;1
46/28/1;90;HFU Open;82:83:C2:70:21:C4;-77;1
46/28/1;90;HFU Guest;78:8A:20:0F:32:CA;-65;36
46/28/1;90;HFU Guest;78:8A:20:0F:32:CA;-58;36
46/28/1;90;HFU Guest;78:8A:20:0F:32:CA;-58;36
46/28/1;90;HFU Guest;B4:FB:E4:4D:17:84;-83;1
46/28/1;90;eduroam;6A:D7:9A:28:9B:6C;-88;6
46/28/1;90;eduroam;6A:D7:9A:28:9B:6C;-83;6
46/28/1;90;eduroam;6A:D7:9A:28:9B:6C;-83;6
46/28/1;90;eduroam;BE:FB:E4:4E:14:C8;-64;44
46/28/1;90;eduroam;BE:FB:E4:4E:14:C8;-62;44
46/28/1;90;eduroam;BE:FB:E4:4E:14:C8;-62;44
46/28/1;90;eduroam;82:8A:20:0F:1C:62;-80;36
46/28/1;90;eduroam;82:8A:20:0F:1C:62;-84;36
46/28/1;90;eduroam;82:8A:20:0F:1C:62;-83;36
46/28/1;90;HFU Guest;B4:FB:E4:4E:17:84;-80;44
46/28/1;90;HFU Guest;B4:FB:E4:4E:17:84;-79;44
46/28/1;90;HFU Guest;B4:FB:E4:4E:17:84;-79;44
46/28/1;90;HFU Open;C2:FB:E4:84:75:A5;-90;6
46/28/1;90;HFU Open;C2:FB:E4:84:75:A5;-90;6
46/28/1;90;eduroam;7E:83:C2:70:21:C4;-77;1
46/28/1;90;eduroam;7E:83:C2:70:21:C4;-78;1
46/28/1;90;eduroam;7E:83:C2:70:21:C4;-78;1
46/28/1;180;eduroam;82:8A:20:0F:32:CA;-47;36
46/28/1;180;eduroam;82:8A:20:0F:32:CA;-47;36
46/28/1;180;HFU Open;86:8A:20:0F:32:C3;-80;11
46/28/1;180;HFU Open;86:8A:20:0F:32:C3;-76;11
46/28/1;180;HFU Guest;68:D7:9A:68:9B:6D;-89;48
46/28/1;180;HFU Guest;68:D7:9A:68:9B:6D;-90;48
46/28/1;180;eduroam;BE:FB:E4:84:75:A5;-89;6
46/28/1;180;eduroam;BE:FB:E4:84:75:A5;-89;6
46/28/1;180;HFU Open;86:8A:20:0F:34:36;-87;48
46/28/1;180;HFU Open;86:8A:20:0F:34:36;-84;48
46/28/1;180;HFU Guest;78:8A:20:0F:1C:63;-73;1
46/28/1;180;HFU Guest;78:8A:20:0F:1C:63;-72;1
46/28/1;180;RIS-Labor;86:83:C2:21:95:67;-82;11
46/28/1;180;RIS-Labor;86:83:C2:21:95:67;-90;11
46/28/1;180;HFU Guest;74:83:C2:70:21:C3;-79;40
46/28/1;180;HFU Guest;74:83:C2:70:21:C3;-78;40
46/28/1;180;RIS-Labor;86:83:C2:70:21:C3;-79;40
46/28/1;180;RIS-Labor;86:83:C2:70:21:C3;-78;40
46/28/1;180;HFU Guest;B4:FB:E4:4D:13:20;-85;11
46/28/1;180;HFU Guest;B4:FB:E4:4D:13:20;-85;11
